participant,recording,participant_group,picture_id,media_code,aoi_hit_column,aoi_name,semantic_class_auto,aoi_size,duration_of_interval_ms,total_duration_of_fixations_ms,average_duration_of_fixations_ms,minimum_duration_of_fixations_ms,maximum_duration_of_fixations_ms,number_of_fixations,time_to_first_fixation_ms,duration_of_first_fixation_ms,last_aoi_viewed,aoi_at_interval_end,total_duration_of_visit_ms,average_duration_of_visit_ms,number_of_visits,revisit_count,total_duration_of_glances_ms,number_of_glances,aoi_hit_sample_count,aoi_pupil_sum,aoi_pupil_count,aoi_average_pupil_diameter,baseline_period_media_code,baseline_pupil_mean,baseline_pupil_count,aoi_pupil_expansion_rate_vs_baseline_pct
S003,R003,PRO,22,Image_015,AOI hit [Image_015 - AOI_031],AOI_031,river,3952719,5967,183.0,183.0,183.0,183.0,1,3074.0,183.0,False,False,183.0,183.0,1,0,183.0,1,22,51.278,22,2.3308181818181817,zhidaoyu,2.830858373205742,1045.0,-17.663907036836356
S003,R003,PRO,22,Image_015,AOI hit [Image_015 - AOI_033],AOI_033,sign,21628,5967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,22,Image_015,AOI hit [Image_015 - AOI_036],AOI_036,traditional_building,77060,5967,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,22,Image_015,AOI hit [Image_015 - AOI_037],AOI_037,traditional_building,93316,5967,659.0,329.5,192.0,467.0,2,307.0,192.0,False,False,659.0,329.5,2,1,659.0,2,79,195.365,79,2.472974683544304,zhidaoyu,2.830858373205742,1045.0,-12.642232230648846
S003,R003,PRO,22,Image_015,AOI hit [Image_015 - AOI_038],AOI_038,traditional_building,64114,5967,417.0,417.0,417.0,417.0,1,532.0,417.0,False,False,417.0,417.0,1,0,417.0,1,50,125.231,50,2.50462,zhidaoyu,2.830858373205742,1045.0,-11.524362232092187
S003,R003,PRO,22,Image_015,AOI hit [Image_015 - AOI_039],AOI_039,traditional_building,263731,5967,258.0,258.0,258.0,258.0,1,4832.0,258.0,False,False,258.0,258.0,1,0,258.0,1,31,72.799,31,2.3483548387096778,zhidaoyu,2.830858373205742,1045.0,-17.04442507837875
S003,R003,PRO,23,Image_016,AOI hit [Image_016 - AOI_031],AOI_031,river,3689961,4250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,23,Image_016,AOI hit [Image_016 - AOI_036],AOI_036,traditional_building,1144124,4250,1459.0,486.3333333333333,192.0,992.0,3,7.0,192.0,True,True,1459.0,729.5,2,1,1459.0,2,146,372.741,146,2.5530205479452053,zhidaoyu,2.830858373205742,1045.0,-9.814614107519107
S003,R003,PRO,24,Image_017,AOI hit [Image_017 - AOI_018],AOI_018,human_activities,175009,2750,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,24,Image_017,AOI hit [Image_017 - AOI_019],AOI_019,human_activities,261528,2750,3608.0,3608.0,3608.0,3608.0,1,657.0,3608.0,True,True,3608.0,3608.0,1,0,3608.0,1,252,671.641,252,2.6652420634920637,zhidaoyu,2.830858373205742,1045.0,-5.8503919263940505
S003,R003,PRO,24,Image_017,AOI hit [Image_017 - AOI_031],AOI_031,river,281405,2750,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,24,Image_017,AOI hit [Image_017 - AOI_032],AOI_032,river,658160,2750,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,24,Image_017,AOI hit [Image_017 - AOI_036],AOI_036,traditional_building,375462,2750,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,24,Image_017,AOI hit [Image_017 - AOI_037],AOI_037,traditional_building,1098097,2750,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,24,Image_017,AOI hit [Image_017 - AOI_038],AOI_038,traditional_building,327212,2750,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,25,Image_018,AOI hit [Image_018 - AOI_011],AOI_011,bridge,371763,4033,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,25,Image_018,AOI hit [Image_018 - AOI_013],AOI_013,commercial_building,399418,4033,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,25,Image_018,AOI hit [Image_018 - AOI_014],AOI_014,commercial_building,323608,4033,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,25,Image_018,AOI hit [Image_018 - AOI_031],AOI_031,river,2701907,4033,3608.0,3608.0,3608.0,3608.0,1,7.0,3608.0,False,False,3608.0,3608.0,1,0,3608.0,1,181,473.542,181,2.616254143646409,zhidaoyu,2.830858373205742,1045.0,-7.580888948404336
S003,R003,PRO,25,Image_018,AOI hit [Image_018 - AOI_036],AOI_036,traditional_building,507045,4033,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,26,Image_019,AOI hit [Image_019 - AOI_018],AOI_018,human_activities,30984,3767,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,26,Image_019,AOI hit [Image_019 - AOI_031],AOI_031,river,30379,3767,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,26,Image_019,AOI hit [Image_019 - AOI_036],AOI_036,traditional_building,137739,3767,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_003],AOI_003,birds,14687,3783,6067.0,6067.0,6067.0,6067.0,1,782.0,6067.0,True,True,6067.0,6067.0,1,0,6067.0,1,361,979.441,361,2.71313296398892,zhidaoyu,2.830858373205742,1045.0,-4.158647084965497
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_004],AOI_004,birds,11441,3783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_005],AOI_005,birds,7407,3783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_006],AOI_006,birds,6743,3783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_007],AOI_007,birds,9604,3783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_008],AOI_008,birds,7762,3783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_009],AOI_009,birds,3678,3783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_027],AOI_027,riparian_vegetation,704779,3783,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,27,Image_020,AOI hit [Image_020 - AOI_031],AOI_031,river,1129952,3783,3400.0,3400.0,3400.0,3400.0,1,7.0,3400.0,False,False,3400.0,3400.0,1,0,3400.0,1,88,236.401,88,2.686375,zhidaoyu,2.830858373205742,1045.0,-5.103871481995938
S003,R003,PRO,28,Image_021,AOI hit [Image_021 - AOI_016],AOI_016,dragon_boat,93815,4583,892.0,892.0,892.0,892.0,1,3982.0,892.0,True,True,892.0,892.0,1,0,892.0,1,73,194.823,73,2.668808219178082,zhidaoyu,2.830858373205742,1045.0,-5.724417567529163
S003,R003,PRO,28,Image_021,AOI hit [Image_021 - AOI_017],AOI_017,dragon_boat,13484,4583,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,28,Image_021,AOI hit [Image_021 - AOI_027],AOI_027,riparian_vegetation,69418,4583,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,28,Image_021,AOI hit [Image_021 - AOI_031],AOI_031,river,5251851,4583,6067.0,6067.0,6067.0,6067.0,1,7.0,6067.0,False,False,6067.0,6067.0,1,0,6067.0,1,367,1017.569,367,2.77266757493188,zhidaoyu,2.830858373205742,1045.0,-2.0555884683119983
S003,R003,PRO,29,Image_022,AOI hit [Image_022 - AOI_027],AOI_027,riparian_vegetation,360770,3500,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,29,Image_022,AOI hit [Image_022 - AOI_028],AOI_028,riparian_vegetation,103726,3500,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,29,Image_022,AOI hit [Image_022 - AOI_029],AOI_029,riparian_vegetation,658413,3500,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,29,Image_022,AOI hit [Image_022 - AOI_031],AOI_031,river,5632955,3500,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_018],AOI_018,human_activities,28046,4250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_019],AOI_019,human_activities,6486,4250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_020],AOI_020,human_activities,3045,4250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_021],AOI_021,human_activities,7497,4250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_026],AOI_026,landmark,193312,4250,359.0,179.5,142.0,217.0,2,1283.0,217.0,False,False,359.0,359.0,1,0,359.0,1,43,104.558,43,2.431581395348837,zhidaoyu,2.830858373205742,1045.0,-14.10444908286784
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_027],AOI_027,riparian_vegetation,1393878,4250,342.0,171.0,150.0,192.0,2,633.0,150.0,False,False,342.0,171.0,2,1,342.0,2,41,99.957,41,2.4379756097560974,zhidaoyu,2.830858373205742,1045.0,-13.878573621637358
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_030],AOI_030,riparian_vegetation,305747,4250,258.0,258.0,258.0,258.0,1,3141.0,258.0,False,False,258.0,258.0,1,0,258.0,1,31,71.723,31,2.3136451612903226,zhidaoyu,2.830858373205742,1045.0,-18.270543550001516
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_031],AOI_031,river,2880249,4250,317.0,158.5,150.0,167.0,2,458.0,150.0,False,False,317.0,158.5,2,1,317.0,2,38,92.223,38,2.4269210526315788,zhidaoyu,2.830858373205742,1045.0,-14.269075570768786
S003,R003,PRO,30,Image_024,AOI hit [Image_024 - AOI_041],AOI_041,upland_vegetation,187633,4250,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,31,Image_025,AOI hit [Image_025 - AOI_027],AOI_027,riparian_vegetation,731528,3417,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,31,Image_025,AOI hit [Image_025 - AOI_028],AOI_028,riparian_vegetation,158620,3417,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,31,Image_025,AOI hit [Image_025 - AOI_029],AOI_029,riparian_vegetation,307532,3417,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,31,Image_025,AOI hit [Image_025 - AOI_031],AOI_031,river,6602529,3417,433.0,216.5,208.0,225.0,2,2725.0,225.0,False,False,433.0,433.0,1,0,433.0,1,52,135.57,52,2.6071153846153843,zhidaoyu,2.830858373205742,1045.0,-7.903715378632134
S003,R003,PRO,31,Image_025,AOI hit [Image_025 - AOI_041],AOI_041,upland_vegetation,326250,3417,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S003,R003,PRO,31,Image_025,AOI hit [Image_025 - AOI_042],AOI_042,upland_vegetation,134224,3417,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.830858373205742,1045.0,
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_018],AOI_018,human_activities,5350,8883,167.0,167.0,167.0,167.0,1,3005.0,167.0,False,False,167.0,167.0,1,0,167.0,1,20,53.402,20,2.6701,zhidaoyu,2.491050095117312,1577.0,7.187727988033768
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_019],AOI_019,human_activities,7717,8883,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_027],AOI_027,riparian_vegetation,53370,8883,633.0,633.0,633.0,633.0,1,4639.0,633.0,False,False,633.0,633.0,1,0,633.0,1,76,201.6,76,2.652631578947368,zhidaoyu,2.491050095117312,1577.0,6.486480707343925
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_028],AOI_028,riparian_vegetation,62191,8883,283.0,283.0,283.0,283.0,1,1722.0,283.0,False,False,283.0,283.0,1,0,283.0,1,34,93.879,34,2.761147058823529,zhidaoyu,2.491050095117312,1577.0,10.842694983759364
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_031],AOI_031,river,2089099,8883,534.0,267.0,192.0,342.0,2,5314.0,342.0,False,False,534.0,267.0,2,1,534.0,2,64,179.656,64,2.807125,zhidaoyu,2.491050095117312,1577.0,12.688420257072504
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_036],AOI_036,traditional_building,218800,8883,1067.0,266.75,192.0,350.0,4,2447.0,192.0,False,False,1067.0,355.6666666666667,3,2,1067.0,3,128,340.41,128,2.659453125,zhidaoyu,2.491050095117312,1577.0,6.76032289405879
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_037],AOI_037,traditional_building,16676,8883,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,1,Image_001,AOI hit [Image_001 - AOI_041],AOI_041,upland_vegetation,174994,8883,158.0,158.0,158.0,158.0,1,6789.0,158.0,False,False,158.0,158.0,1,0,158.0,1,19,51.952000000000005,19,2.7343157894736847,zhidaoyu,2.491050095117312,1577.0,9.765588208490732
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_002],AOI_002,traditional_building,1113399,8950,1276.0,319.0,267.0,425.0,4,214.0,425.0,False,False,1276.0,638.0,2,1,1276.0,2,153,384.323,153,2.5119150326797386,zhidaoyu,2.491050095117312,1577.0,0.8375960645401893
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_018],AOI_018,human_activities,36310,8950,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_019],AOI_019,human_activities,27638,8950,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_020],AOI_020,human_activities,26420,8950,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_021],AOI_021,human_activities,61864,8950,725.0,362.5,300.0,425.0,2,1039.0,425.0,False,False,725.0,725.0,1,0,725.0,1,87,222.267,87,2.554793103448276,zhidaoyu,2.491050095117312,1577.0,2.558881029968312
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_022],AOI_022,human_activities,44668,8950,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_023],AOI_023,human_activities,45749,8950,267.0,267.0,267.0,267.0,1,4539.0,267.0,False,False,267.0,267.0,1,0,267.0,1,32,86.604,32,2.706375,zhidaoyu,2.491050095117312,1577.0,8.64394117584168
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_031],AOI_031,river,2833371,8950,825.0,275.0,158.0,350.0,3,6456.0,350.0,True,True,825.0,275.0,3,2,825.0,3,77,213.114,77,2.767714285714286,zhidaoyu,2.491050095117312,1577.0,11.106327855038398
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_033],AOI_033,sign,75675,8950,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,2,Image_012,AOI hit [Image_012 - AOI_035],AOI_035,sign,53882,8950,333.0,333.0,333.0,333.0,1,5214.0,333.0,False,False,333.0,333.0,1,0,333.0,1,40,103.981,40,2.599525,zhidaoyu,2.491050095117312,1577.0,4.354585445523933
S004,R004,PRO,3,Image_023,AOI hit [Image_023 - AOI_027],AOI_027,riparian_vegetation,10615,9400,242.0,242.0,242.0,242.0,1,1006.0,242.0,False,False,242.0,242.0,1,0,242.0,1,29,79.641,29,2.746241379310345,zhidaoyu,2.491050095117312,1577.0,10.244325663832775
S004,R004,PRO,3,Image_023,AOI hit [Image_023 - AOI_031],AOI_031,river,62158,9400,541.0,270.5,233.0,308.0,2,2848.0,308.0,False,False,541.0,270.5,2,1,541.0,2,65,187.252,65,2.8808,zhidaoyu,2.491050095117312,1577.0,15.64600830977405
S004,R004,PRO,3,Image_023,AOI hit [Image_023 - AOI_033],AOI_033,sign,9205,9400,117.0,117.0,117.0,117.0,1,2689.0,117.0,False,False,117.0,117.0,1,0,117.0,1,14,39.967,14,2.8547857142857143,zhidaoyu,2.491050095117312,1577.0,14.601698291068429
S004,R004,PRO,3,Image_023,AOI hit [Image_023 - AOI_041],AOI_041,upland_vegetation,16849,9400,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,4,Image_026,AOI hit [Image_026 - AOI_018],AOI_018,human_activities,10859,10516,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,4,Image_026,AOI hit [Image_026 - AOI_027],AOI_027,riparian_vegetation,662477,10516,383.0,191.5,183.0,200.0,2,4498.0,183.0,False,False,383.0,191.5,2,1,383.0,2,46,135.11,46,2.937173913043478,zhidaoyu,2.491050095117312,1577.0,17.90906649370927
S004,R004,PRO,4,Image_026,AOI hit [Image_026 - AOI_028],AOI_028,riparian_vegetation,46746,10516,1041.0,347.0,200.0,483.0,3,3348.0,200.0,False,False,1041.0,520.5,2,1,1041.0,2,125,364.443,125,2.915544,zhidaoyu,2.491050095117312,1577.0,17.040761473032422
S004,R004,PRO,4,Image_026,AOI hit [Image_026 - AOI_029],AOI_029,riparian_vegetation,135520,10516,1467.0,489.0,208.0,1017.0,3,6.0,1017.0,False,False,1467.0,489.0,3,2,1467.0,3,82,233.559,82,2.848280487804878,zhidaoyu,2.491050095117312,1577.0,14.340554346448972
S004,R004,PRO,4,Image_026,AOI hit [Image_026 - AOI_031],AOI_031,river,42288,10516,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,5,Image_027,AOI hit [Image_027 - AOI_012],AOI_012,commercial_building,794126,8900,992.0,330.6666666666667,267.0,367.0,3,7.0,267.0,False,False,992.0,496.0,2,1,992.0,2,113,290.823,113,2.573654867256637,zhidaoyu,2.491050095117312,1577.0,3.316062262306114
S004,R004,PRO,5,Image_027,AOI hit [Image_027 - AOI_027],AOI_027,riparian_vegetation,516054,8900,975.0,325.0,225.0,508.0,3,3107.0,225.0,True,True,975.0,325.0,3,2,975.0,3,88,246.142,88,2.7970681818181817,zhidaoyu,2.491050095117312,1577.0,12.284702234639688
S004,R004,PRO,5,Image_027,AOI hit [Image_027 - AOI_028],AOI_028,riparian_vegetation,20262,8900,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,5,Image_027,AOI hit [Image_027 - AOI_029],AOI_029,riparian_vegetation,12876,8900,608.0,608.0,608.0,608.0,1,1749.0,608.0,False,False,608.0,608.0,1,0,608.0,1,73,204.463,73,2.80086301369863,zhidaoyu,2.491050095117312,1577.0,12.437040876399092
S004,R004,PRO,5,Image_027,AOI hit [Image_027 - AOI_031],AOI_031,river,26631,8900,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,6,Image_028,AOI hit [Image_028 - AOI_010],AOI_010,birds,62962,7767,1991.0,497.75,408.0,608.0,4,282.0,550.0,True,True,1991.0,497.75,4,3,1991.0,4,208,558.151,208,2.683418269230769,zhidaoyu,2.491050095117312,1577.0,7.722372765225273
S004,R004,PRO,6,Image_028,AOI hit [Image_028 - AOI_027],AOI_027,riparian_vegetation,2568165,7767,2949.0,368.625,175.0,608.0,8,282.0,550.0,True,True,2949.0,737.25,4,3,2949.0,4,323,872.977,323,2.702715170278638,zhidaoyu,2.491050095117312,1577.0,8.497022022006288
S004,R004,PRO,6,Image_028,AOI hit [Image_028 - AOI_031],AOI_031,river,10735011,7767,2199.0,274.875,108.0,508.0,8,7.0,508.0,False,False,2199.0,549.75,4,3,2199.0,4,232,620.761,231,2.6872770562770563,zhidaoyu,2.491050095117312,1577.0,7.877278804804765
S004,R004,PRO,7,Image_029,AOI hit [Image_029 - AOI_018],AOI_018,human_activities,230712,10283,1184.0,296.0,192.0,375.0,4,449.0,375.0,False,False,1184.0,592.0,2,1,1184.0,2,142,396.99,142,2.7957042253521127,zhidaoyu,2.491050095117312,1577.0,12.22994795776896
S004,R004,PRO,7,Image_029,AOI hit [Image_029 - AOI_019],AOI_019,human_activities,73980,10283,950.0,950.0,950.0,950.0,1,3424.0,950.0,False,False,950.0,950.0,1,0,950.0,1,114,331.054,114,2.9039824561403504,zhidaoyu,2.491050095117312,1577.0,16.576638174897596
S004,R004,PRO,7,Image_029,AOI hit [Image_029 - AOI_027],AOI_027,riparian_vegetation,3422143,10283,2425.0,269.44444444444446,117.0,400.0,9,307.0,117.0,False,False,2425.0,404.1666666666667,6,5,2425.0,6,291,819.068,291,2.8146666666666667,zhidaoyu,2.491050095117312,1577.0,12.9911707590174
S004,R004,PRO,7,Image_029,AOI hit [Image_029 - AOI_031],AOI_031,river,3623638,10283,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,7,Image_029,AOI hit [Image_029 - AOI_036],AOI_036,traditional_building,2132602,10283,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,8,Image_030,AOI hit [Image_030 - AOI_010],AOI_010,birds,7613,11433,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,8,Image_030,AOI hit [Image_030 - AOI_026],AOI_026,landmark,19147,11433,333.0,333.0,333.0,333.0,1,11366.0,333.0,True,True,333.0,333.0,1,0,333.0,1,9,22.5,9,2.5,zhidaoyu,2.491050095117312,1577.0,0.3592824126753329
S004,R004,PRO,8,Image_030,AOI hit [Image_030 - AOI_027],AOI_027,riparian_vegetation,101223,11433,458.0,229.0,108.0,350.0,2,8482.0,350.0,False,False,458.0,229.0,2,1,458.0,2,55,150.82,55,2.7421818181818183,zhidaoyu,2.491050095117312,1577.0,10.08135980712505
S004,R004,PRO,8,Image_030,AOI hit [Image_030 - AOI_028],AOI_028,riparian_vegetation,20086,11433,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,8,Image_030,AOI hit [Image_030 - AOI_031],AOI_031,river,298456,11433,1209.0,241.8,167.0,383.0,5,324.0,217.0,False,False,1209.0,241.8,5,4,1209.0,5,146,395.785,145,2.7295517241379312,zhidaoyu,2.491050095117312,1577.0,9.574340937105404
S004,R004,PRO,9,Image_031,AOI hit [Image_031 - AOI_013],AOI_013,commercial_building,42936,11333,317.0,317.0,317.0,317.0,1,299.0,317.0,False,False,317.0,317.0,1,0,317.0,1,38,94.135,38,2.4772368421052637,zhidaoyu,2.491050095117312,1577.0,-0.5545152640295475
S004,R004,PRO,9,Image_031,AOI hit [Image_031 - AOI_031],AOI_031,river,1515829,11333,2525.0,505.0,208.0,792.0,5,658.0,242.0,False,False,2525.0,505.0,5,4,2525.0,5,303,856.715,303,2.8274422442244225,zhidaoyu,2.491050095117312,1577.0,13.504029877458942
S004,R004,PRO,9,Image_031,AOI hit [Image_031 - AOI_033],AOI_033,sign,59621,11333,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,10,Image_002,AOI hit [Image_002 - AOI_031],AOI_031,river,2627951,12717,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.491050095117312,1577.0,
S004,R004,PRO,10,Image_002,AOI hit [Image_002 - AOI_033],AOI_033,sign,217062,12717,3783.0,472.875,75.0,1317.0,8,267.0,300.0,False,False,3783.0,1891.5,2,1,3783.0,2,454,1230.079,454,2.7094251101321585,zhidaoyu,2.491050095117312,1577.0,8.766383921498903
