participant,recording,participant_group,picture_id,media_code,interval_start_ms,interval_end_ms,interval_duration_ms,sample_count,valid_sample_count,eyes_not_found_count,pupil_sum,pupil_count,sample_start_ms,sample_end_ms,presented_media_width,presented_media_height,original_media_width,original_media_height,pupil_mean,pupil_median,pupil_within_participant_z,pupil_baseline_corrected_pct,participant_pupil_mean,participant_pupil_std,participant_pupil_median,baseline_period_media_code,baseline_pupil_mean,baseline_pupil_median,baseline_pupil_count,pupil_expansion_rate_vs_baseline_pct,pupil_median_expansion_rate_vs_baseline_pct,valid_sample_ratio,eyes_not_found_ratio,fixation_count,total_fixation_duration_ms,mean_fixation_duration_ms,min_fixation_duration_ms,max_fixation_duration_ms,first_fixation_start_ms,first_fixation_duration_ms,scanpath_length_px,mean_fixation_to_fixation_distance_px,aoi_transition_count,aoi_transition_entropy,time_to_first_fixation_ms,saccade_count,total_saccade_duration_ms,mean_saccade_duration_ms,normalized_scanpath_length,class_birds_fixation_duration_ms,class_birds_fixation_count,class_birds_visit_count,class_birds_visit_duration_ms,class_bridge_fixation_duration_ms,class_bridge_fixation_count,class_bridge_visit_count,class_bridge_visit_duration_ms,class_commercial_building_fixation_duration_ms,class_commercial_building_fixation_count,class_commercial_building_visit_count,class_commercial_building_visit_duration_ms,class_dragon_boat_fixation_duration_ms,class_dragon_boat_fixation_count,class_dragon_boat_visit_count,class_dragon_boat_visit_duration_ms,class_human_activities_fixation_duration_ms,class_human_activities_fixation_count,class_human_activities_visit_count,class_human_activities_visit_duration_ms,class_landmark_fixation_duration_ms,class_landmark_fixation_count,class_landmark_visit_count,class_landmark_visit_duration_ms,class_other_fixation_duration_ms,class_other_fixation_count,class_other_visit_count,class_other_visit_duration_ms,class_riparian_vegetation_fixation_duration_ms,class_riparian_vegetation_fixation_count,class_riparian_vegetation_visit_count,class_riparian_vegetation_visit_duration_ms,class_river_fixation_duration_ms,class_river_fixation_count,class_river_visit_count,class_river_visit_duration_ms,class_sign_fixation_duration_ms,class_sign_fixation_count,class_sign_visit_count,class_sign_visit_duration_ms,class_traditional_building_fixation_duration_ms,class_traditional_building_fixation_count,class_traditional_building_visit_count,class_traditional_building_visit_duration_ms,class_upland_vegetation_fixation_duration_ms,class_upland_vegetation_fixation_count,class_upland_vegetation_visit_count,class_upland_vegetation_visit_duration_ms,class_birds_duration_share_of_trial,class_bridge_duration_share_of_trial,class_commercial_building_duration_share_of_trial,class_dragon_boat_duration_share_of_trial,class_human_activities_duration_share_of_trial,class_landmark_duration_share_of_trial,class_other_duration_share_of_trial,class_riparian_vegetation_duration_share_of_trial,class_river_duration_share_of_trial,class_sign_duration_share_of_trial,class_traditional_building_duration_share_of_trial,class_upland_vegetation_duration_share_of_trial,semantic_attention_entropy,semantic_attention_hhi,semantic_attention_gini,class_birds_aoi_pupil_count,class_bridge_aoi_pupil_count,class_commercial_building_aoi_pupil_count,class_dragon_boat_aoi_pupil_count,class_human_activities_aoi_pupil_count,class_landmark_aoi_pupil_count,class_other_aoi_pupil_count,class_riparian_vegetation_aoi_pupil_count,class_river_aoi_pupil_count,class_sign_aoi_pupil_count,class_traditional_building_aoi_pupil_count,class_upland_vegetation_aoi_pupil_count,class_birds_average_pupil_diameter,class_bridge_average_pupil_diameter,class_commercial_building_average_pupil_diameter,class_dragon_boat_average_pupil_diameter,class_human_activities_average_pupil_diameter,class_landmark_average_pupil_diameter,class_other_average_pupil_diameter,class_riparian_vegetation_average_pupil_diameter,class_river_average_pupil_diameter,class_sign_average_pupil_diameter,class_traditional_building_average_pupil_diameter,class_upland_vegetation_average_pupil_diameter,class_birds_pupil_expansion_rate_vs_baseline_pct,class_bridge_pupil_expansion_rate_vs_baseline_pct,class_commercial_building_pupil_expansion_rate_vs_baseline_pct,class_dragon_boat_pupil_expansion_rate_vs_baseline_pct,class_human_activities_pupil_expansion_rate_vs_baseline_pct,class_landmark_pupil_expansion_rate_vs_baseline_pct,class_other_pupil_expansion_rate_vs_baseline_pct,class_riparian_vegetation_pupil_expansion_rate_vs_baseline_pct,class_river_pupil_expansion_rate_vs_baseline_pct,class_sign_pupil_expansion_rate_vs_baseline_pct,class_traditional_building_pupil_expansion_rate_vs_baseline_pct,class_upland_vegetation_pupil_expansion_rate_vs_baseline_pct
S024,R024,PUB,19,Image_011,200887,204987,4100,492,464,28,1587.982,462,200890,204982,1440.0,1080.0,960.0,720.0,3.437190476190476,3.462,1.3091361643423358,10.395408163265309,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,15.570656342683789,19.668164535084703,0.943089430894309,0.056910569105691,13,3675.0,282.6923076923077,133.0,467.0,200890.0,292.0,3516.358350696829,293.02986255806906,2,1.0,3.0,14,532.0,38.0,1.9535324170537935,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,342.0,1,1,342.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930612244897959,0.0,0.0,0.0,-0.0,1.0,0.9166666666666666,,,,,,,,0.0,41.0,,,0.0,,,,,,,,,3.3271219512195125,,,,,,,,,,,,11.86975825115177,,,
S024,R024,PUB,20,Image_013,204987,210970,5983,718,675,43,2187.724,663,204990,210965,1920.0,1080.0,3840.0,2160.0,3.299734539969834,3.317,0.6373216292813225,5.771683673469389,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,10.948895379112052,14.656066367092995,0.9401114206128134,0.0598885793871866,19,4959.0,261.0,108.0,517.0,204990.0,350.0,7342.219085453654,407.9010603029808,7,2.5216406363433186,3.0,20,761.0,38.05,3.332967991192909,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,891.0,3,2,891.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,233.0,1,1,233.0,0.0,0,0,0.0,242.0,1,1,242.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1796733212341197,0.0,0.0,0.0,0.0469852792901794,0.0,0.0488001613228473,0.0,1.279665487249877,0.4859353596762196,0.830283064909712,,,,,107.0,,,0.0,28.0,,29.0,0.0,,,,,3.2942242990654207,,,,3.3414642857142858,,3.3242413793103447,,,,,,10.76362134139414,,,,12.351998913264966,,11.7729031049238,
S024,R024,PUB,21,Image_014,210970,215087,4117,494,394,100,1132.77,385,210974,215082,1440.0,1080.0,4032.0,3024.0,2.94225974025974,2.917,-1.109832935056808,-6.983418367346948,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,-1.0706879156298432,0.8295886622882829,0.7975708502024291,0.2024291497975708,12,3091.0,257.5833333333333,142.0,400.0,210974.0,217.0,4232.564025999709,384.77854781815535,6,2.584962500721156,4.0,13,541.0,41.61538461538461,2.351424458888727,0.0,0,0,0.0,0.0,0,0,0.0,150.0,1,1,150.0,0.0,0,0,0.0,0.0,0,0,0.0,283.0,1,1,283.0,0.0,0,0,0.0,250.0,1,1,250.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0485279844710449,0.0,0.0,0.0915561307020381,0.0,0.0808799741184082,0.0,0.0,0.0,0.0,1.5376932214945902,0.3538968764536784,0.7824548560273304,,,18.0,,0.0,34.0,,30.0,0.0,,,,,,2.8786666666666663,,,2.8798529411764706,,2.9039,,,,,,,-3.20891484978153,,,-3.1690280513482256,,-2.360479793520333,,,,
S024,R024,PUB,22,Image_015,215087,221337,6250,750,724,26,2226.593,717,215090,221332,1440.0,1080.0,4032.0,3024.0,3.1054295676429566,3.098,-0.3123420100851763,-1.211734693877559,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,4.415666179852566,7.086069823712412,0.9653333333333334,0.0346666666666666,18,5401.0,300.05555555555554,158.0,542.0,215090.0,367.0,5205.474166720294,306.2043627482526,4,2.0,3.0,18,693.0,38.5,2.8919300926223857,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,158.0,1,1,158.0,0.0,0,0,0.0,500.0,1,1,500.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292538418811331,0.0,0.0925754489909276,0.0,0.7952424051288194,0.635073585794662,0.8766464032421479,,,,,0.0,,,,19.0,0.0,60.0,,,,,,,,,,3.1983684210526317,,3.06525,,,,,,,,,,7.540603352434603,,3.0646851864429783,
S024,R024,PUB,23,Image_016,221337,227653,6316,758,682,76,2033.119,653,221341,227649,1440.0,1080.0,4032.0,3024.0,3.113505359877488,3.112,-0.272871655042944,-0.7653061224489802,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,4.687203243479714,7.569996543380585,0.899736147757256,0.100263852242744,18,4815.0,267.5,133.0,425.0,221341.0,200.0,5932.712924845556,348.9831132262092,9,1.3921472236645345,4.0,26,1040.0,40.0,3.295951624914198,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,200.0,1,1,200.0,0.0,0,0,0.0,1982.0,6,5,1982.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415368639667705,0.0,0.4116303219106957,0.0,0.4419833286340726,0.8334846981511088,0.9013901619309502,,,,,,,,,8.0,,213.0,,,,,,,,,,3.279625,,3.127399061032864,,,,,,,,,,10.272740609930056,,5.1543592456502685,
S024,R024,PUB,24,Image_017,227653,232637,4984,598,578,14,1664.886,566,227657,232632,1440.0,1080.0,4032.0,3024.0,2.941494699646643,2.9215,-1.113572063521698,-6.83992346938776,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,-1.096411321532693,0.9851365364673416,0.9665551839464884,0.0234113712374581,17,4608.0,271.05882352941177,67.0,500.0,227657.0,383.0,4841.823615551876,302.61397597199226,7,1.8423709931771088,4.0,17,534.0,31.41176470588235,2.689902008639931,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,950.0,3,1,950.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1350.0,6,3,1350.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2061631944444444,0.0,0.0,0.0,0.0,0.0,0.29296875,0.0,0.978070970973496,0.5151228733459358,0.8478260869565217,,,,,114.0,,,,0.0,,141.0,,,,,,2.821640350877193,,,,,,3.033333333333333,,,,,,-5.126343863462209,,,,,,1.991532522810116,
S024,R024,PUB,25,Image_018,232637,241170,8533,1024,990,34,3301.083,985,232641,241166,1440.0,1080.0,3648.0,2736.0,3.351353299492386,3.426,0.8896078082747457,9.247448979591836,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,12.68450298041913,18.42378154165228,0.966796875,0.033203125,25,7703.0,308.12,75.0,550.0,232641.0,233.0,6983.0322959441,290.95967899767084,11,2.7321588913645702,4.0,25,858.0,34.32,3.8794623866356113,0.0,0,0,0.0,192.0,1,1,192.0,3735.0,10,2,3735.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,92.0,1,1,92.0,0.0,0,0,0.0,908.0,3,3,908.0,0.0,0,0,0.0,0.0,0.0249253537582759,0.4848760223289627,0.0,0.0,0.0,0.0,0.0,0.0119433986758405,0.0,0.1178761521485135,0.0,1.0422538299009891,0.6104970606165624,0.8636256004329883,,23.0,448.0,,,,,,11.0,,78.0,,,3.0358260869565217,3.5007098214285715,,,,,,3.038818181818182,,3.155641025641026,,,2.075347829040043,17.70640426543504,,,,,,2.175952776422795,,6.103955262740849,
S024,R024,PUB,26,Image_019,241170,245086,3916,470,441,29,1355.001,428,241174,245083,1439.0,1080.0,1706.0,1280.0,3.165890186915888,3.119,-0.0168413286075478,-0.5420918367346909,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,6.448568778838629,7.811959903214671,0.9382978723404256,0.0617021276595744,12,3376.0,281.3333333333333,117.0,617.0,241174.0,358.0,3585.1004473627177,325.9182224875198,4,2.0,4.0,12,552.0,46.0,1.9926079635467584,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,233.0,1,1,233.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,725.0,3,2,725.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0690165876777251,0.0,0.0,0.0,0.0,0.0,0.2147511848341232,0.0,0.8003460098712403,0.6318770402848661,0.8761308281141267,,,,,28.0,,,,0.0,,75.0,,,,,,3.2000357142857143,,,,,,3.466893333333333,,,,,,7.596663723425938,,,,,,16.56937279992755,
S024,R024,PUB,27,Image_020,245086,248336,3250,390,377,13,1074.918,356,245091,248333,1439.0,1080.0,1706.0,1280.0,3.0194325842696634,3.018,-0.732651419704567,-3.7627551020408263,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,1.5241395447160395,4.3207742827514695,0.9666666666666668,0.0333333333333333,11,2949.0,268.09090909090907,125.0,508.0,245091.0,292.0,3773.681445535868,377.3681445535868,5,2.321928094887362,5.0,14,543.0,38.785714285714285,2.0974217628392826,125.0,1,1,125.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1100.0,3,2,1100.0,316.0,2,1,316.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0423872499152255,0.0,0.0,0.0,0.0,0.0,0.0,0.3730077992539844,0.10715496778569,0.0,0.0,0.0,1.1098754545874985,0.5581722345022342,0.8554510058403634,15.0,,,,,,,76.0,38.0,,,,3.0474666666666668,,,,,,,3.0953947368421053,2.9269736842105263,,,,2.466745817202118,,,,,,,4.078259222055007,-1.5846598769558518,,,
S024,R024,PUB,28,Image_021,248336,254086,5750,690,658,32,2102.539,628,248341,254083,1440.0,1080.0,4032.0,3024.0,3.34799203821656,3.389,0.8731796768798763,8.067602040816316,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,12.57148533578252,17.14483235395783,0.9536231884057972,0.0463768115942029,17,5124.0,301.4117647058824,175.0,508.0,248341.0,508.0,3451.895565641108,215.74347285256923,0,0.0,5.0,17,559.0,32.88235294117647,1.9177197586895045,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S024,R024,PUB,29,Image_022,254086,257636,3550,426,392,34,1293.444,384,254091,257633,1620.0,1080.0,5472.0,3648.0,3.36834375,3.3465,0.9726484678642116,6.712372448979581,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,13.255782788833796,15.67576909782233,0.92018779342723,0.0798122065727699,11,2950.0,268.1818181818182,200.0,317.0,254091.0,308.0,3496.293818774438,349.6293818774438,4,1.0,5.0,13,501.0,38.53846153846154,1.795735988273367,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,483.0,2,2,483.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163728813559322,0.0,0.0,0.0,-0.0,1.0,0.9166666666666666,,,,,,,,0.0,58.0,,,,,,,,,,,,3.43898275862069,,,,,,,,,,,,15.630919298212758,,,
S024,R024,PUB,30,Image_024,257636,262936,5300,636,611,25,1829.978,601,257641,262933,1440.0,1080.0,4032.0,3024.0,3.0448885191347754,3.04,-0.6082357886582851,-3.061224489795921,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,2.380059261867778,5.081230556515736,0.960691823899371,0.0393081761006289,17,4808.0,282.8235294117647,125.0,650.0,257641.0,317.0,4333.989340340392,270.8743337712745,9,2.725480556997868,5.0,18,609.0,33.833333333333336,2.407771855744662,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,242.0,1,1,242.0,517.0,2,2,517.0,0.0,0,0,0.0,333.0,2,2,333.0,317.0,1,1,317.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.050332778702163,0.1075291181364392,0.0,0.0692595673876871,0.0659317803660565,0.0,0.0,0.0,1.9432877235898385,0.2706070324553552,0.7164064348237521,,,,,2.0,44.0,,40.0,38.0,,,0.0,,,,,3.2830000000000004,3.147522727272727,,3.025,2.8751315789473684,,,,,,,,10.38622019968758,5.830988990633076,,1.711336004890309,-3.327777162120132,,,
S024,R024,PUB,31,Image_025,262936,273519,10583,1270,967,300,2513.892,849,262941,273516,1620.0,1080.0,5472.0,3648.0,2.9610035335689044,2.925,-1.01822282978596,-6.728316326530622,3.169335989991196,0.2046039926899742,3.136,zhidaoyu,2.974103102779573,2.893,3094.0,-0.4404544414894709,1.106118216384377,0.7614173228346457,0.2362204724409448,29,6833.0,235.6206896551724,67.0,533.0,262941.0,242.0,7773.849005597416,277.637464485622,2,1.0,5.0,38,1126.0,29.63157894736842,3.9927366378057294,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,125.0,1,1,125.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182935752963559,0.0,0.0,0.0,-0.0,1.0,0.9166666666666666,,,,,,,,0.0,15.0,,,0.0,,,,,,,,,3.1134,,,,,,,,,,,,4.683660666983633,,,
S025,R025,PUB,1,Image_001,108806,118273,9467,1136,1096,40,3194.701,1059,108812,118271,1440.0,1080.0,4032.0,3024.0,3.0167148253068934,3.033,1.2038812281083917,5.532359081419617,2.8741773907434287,0.1183982532790446,2.874,zhidaoyu,2.792673920673921,2.799,5698.0,8.022451277767065,8.360128617363344,0.9647887323943662,0.0352112676056338,35,7400.0,211.42857142857144,83.0,442.0,108812.0,442.0,8775.790894025851,258.11149688311326,18,3.127986806877675,6.0,56,1815.0,32.410714285714285,4.875439385569917,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,333.0,2,2,333.0,1816.0,10,5,1816.0,0.0,0,0,0.0,742.0,2,2,742.0,517.0,2,2,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.2454054054054054,0.0,0.1002702702702702,0.0698648648648648,1.7033809929486994,0.3639081407458837,0.780956572769953,,,,,0.0,,,40.0,218.0,,89.0,62.0,,,,,,,,3.037175,3.0772293577981653,,3.0199550561797754,3.078225806451613,,,,,,,,8.75508871680503,10.18935418910548,,8.138477386253806,10.22503499831385
S025,R025,PUB,2,Image_012,118273,126856,8583,1030,1015,15,2810.57,1015,118279,126854,1440.0,1080.0,4032.0,3024.0,2.76903448275862,2.774,-0.8880444185017197,-3.479471120389704,2.8741773907434287,0.1183982532790446,2.874,zhidaoyu,2.792673920673921,2.799,5698.0,-0.8464804193679741,-0.8931761343336875,0.9854368932038836,0.0145631067961165,28,7067.0,252.39285714285717,83.0,700.0,118279.0,250.0,5882.580723710226,217.8733601374158,16,2.75,6.0,40,1411.0,35.275,3.2681004020612368,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2558.0,5,5,2558.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,542.0,3,1,542.0,0.0,0,0,0.0,1475.0,6,3,1475.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3619640582991368,0.0,0.0,0.0,0.076694495542663,0.0,0.2087165699731144,0.0,1.3600546155605246,0.4306012362268206,0.8234426229508197,,,,,307.0,,,,65.0,0.0,177.0,,,,,,2.818397394136808,,,,2.929707692307693,,2.6742090395480225,,,,,,0.9211055136963416,,,,4.906901970162815,,-4.241987589346296,
S025,R025,PUB,3,Image_023,126856,134706,7850,942,914,28,2613.063,912,126862,134704,1440.0,1080.0,960.0,720.0,2.865200657894737,2.884,-0.0758181189340265,0.3479471120389626,2.8741773907434287,0.1183982532790446,2.874,zhidaoyu,2.792673920673921,2.799,5698.0,2.5970356468725964,3.036798856734547,0.970276008492569,0.0297239915074309,30,6344.0,211.46666666666667,83.0,617.0,126862.0,400.0,7909.629614180336,272.7458487648392,11,2.481714572986073,6.0,50,1592.0,31.84,4.394238674544631,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,217.0,1,1,217.0,892.0,4,3,892.0,0.0,0,0,0.0,0.0,0,0,0.0,475.0,2,2,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342055485498108,0.1406052963430012,0.0,0.0,0.074873896595208,1.380457259474773,0.425808750382614,0.8210227272727273,,,,,,,,26.0,107.0,0.0,,57.0,,,,,,,,2.8643846153846155,2.9288691588785047,,,2.878859649122807,,,,,,,,2.5678148164677115,4.876875785473644,,,3.0861364733942134
S025,R025,PUB,4,Image_026,134706,143139,8433,1012,981,31,2892.408,979,134713,143138,1439.0,1080.0,1706.0,1280.0,2.9544514811031664,2.95,0.6780006303855278,2.644398051496175,2.8741773907434287,0.1183982532790446,2.874,zhidaoyu,2.792673920673921,2.799,5698.0,5.792926959055992,5.3947838513755,0.9693675889328064,0.0306324110671936,32,6635.0,207.34375,100.0,617.0,134713.0,617.0,7639.673271971129,246.44107328939128,8,1.0,7.0,47,1695.0,36.06382978723404,4.246149870591014,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1608.0,8,4,1608.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423511680482291,0.0,0.0,0.0,0.0,-0.0,1.0,0.9166666666666666,,,,,0.0,,,193.0,0.0,,,,,,,,,,,2.97859585492228,,,,,,,,,,,,6.657488111017734,,,,
S025,R025,PUB,5,Image_027,143139,150439,7300,876,857,19,2491.541,856,143146,150438,810.0,1080.0,1280.0,1706.0,2.9106787383177566,2.907,0.3082929567237819,1.1482254697285983,2.8741773907434287,0.1183982532790446,2.874,zhidaoyu,2.792673920673921,2.799,5698.0,4.22551364734194,3.858520900321547,0.978310502283105,0.0216894977168949,23,6041.0,262.6521739130435,117.0,583.0,143146.0,333.0,4826.002401979505,219.3637455445229,12,2.459147917027245,7.0,41,1215.0,29.634146341463413,3.5748165940588925,0.0,0,0,0.0,0.0,0,0,0.0,2282.0,8,4,2282.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2208.0,7,3,2208.0,158.0,1,1,158.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3777520278099652,0.0,0.0,0.0,0.0,0.3655024002648568,0.0261546101638801,0.0,0.0,0.0,1.1798554250764413,0.4678669188679971,0.8261617900172117,,,218.0,,,,,265.0,19.0,,,,,,2.8544587155963304,,,,,2.9318377358490566,2.772157894736842,,,,,,2.21238843765547,,,,,4.983174517616189,-0.7346373590271518,,,
S025,R025,PUB,6,Image_028,150439,161422,10983,1318,1251,67,3712.611,1250,150446,161421,1620.0,1080.0,5472.0,3648.0,2.9700888,2.995,0.810074528975731,4.210160055671538,2.8741773907434287,0.1183982532790446,2.874,zhidaoyu,2.792673920673921,2.799,5698.0,6.352867694745614,7.0025008931761406,0.9491654021244308,0.050834597875569,39,8034.0,206.0,67.0,650.0,150446.0,583.0,9613.75252749069,252.99348756554448,16,3.1556390622295662,7.0,69,2331.0,33.78260869565217,4.937731864314702,1759.0,6,4,1759.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2426.0,10,5,2426.0,2649.0,15,5,2649.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2189444859347772,0.0,0.0,0.0,0.0,0.0,0.0,0.301966641772467,0.3297236743838685,0.0,0.0,0.0,1.5643573736589045,0.3425169166990196,0.7717051994927324,211.0,,,,,,,291.0,318.0,,,,2.9264928909952608,,,,,,,2.936687285223368,2.9995786163522014,,,,4.791786442759744,,,,,,,5.156827063959328,7.408838323249382,,,
S025,R025,PUB,7,Image_029,161422,174322,12900,1548,1436,112,4169.638,1433,161430,174321,1620.0,1080.0,6000.0,4000.0,2.909726448011166,2.911,0.3002498456117774,1.2874043145441865,2.8741773907434287,0.1183982532790446,2.874,zhidaoyu,2.792673920673921,2.799,5698.0,4.191414059146523,4.001429081814938,0.9276485788113696,0.0723514211886304,48,9018.0,187.875,75.0,392.0,161430.0,225.0,12585.879444667586,267.78466903548053,25,3.239079570624174,8.0,79,2611.0,33.050632911392405,6.464249812614988,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2750.0,14,8,2750.0,0.0,0,0,0.0,0.0,0,0,0.0,2117.0,11,7,2117.0,117.0,1,1,117.0,0.0,0,0,0.0,933.0,5,2,933.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3049456642271013,0.0,0.0,0.2347527167886449,0.0129740518962075,0.0,0.103459747172322,0.0,1.576431841774127,0.3692670300374264,0.7945890372373388,,,,,330.0,,,254.0,14.0,,112.0,,,,,,2.8883727272727278,,,2.919885826771653,2.869,,2.893589285714285,,,,,,3.426780544995124,,,4.555200847331074,2.7330823968041558,,3.613574943114449,
